UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
103501, 0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
103501,10,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
103501,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
103501,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
103893, 0,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
103893,10,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
103893,40,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
103893,41,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
103893,45,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
103909, 0,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103909,10,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103909,40,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103909,41,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103909,45,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103927, 0,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
103927,10,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
103927,40,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
103927,41,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
103927,45,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
103963, 0,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103963,10,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103963,40,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103963,41,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
103963,45,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
104090, 0,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
104090,10,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
104090,40,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
104090,41,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
104090,45,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
104151, 0,"R",3369,"R",887,"R",762,"R",711,"R",360,"R",642,"R",7
104151,10,"R",3369,"R",887,"R",762,"R",711,"R",360,"R",642,"R",7
104151,20,"R",1342,"R",723,"R",619,"R",0,"R",0,"R",0,"R",0
104151,30,"R",499,"R",1,"R",28,"R",470,"R",0,"R",0,"R",0
104151,40,"R",1528,"R",163,"R",115,"R",241,"R",360,"R",642,"R",7
104151,41,"R",218,"R",44,"R",11,"R",3,"R",0,"R",160,"R",0
104151,42,"R",1310,"R",119,"R",104,"R",238,"R",360,"R",482,"R",7
104151,44,"R",218,"R",44,"R",11,"R",3,"R",0,"R",160,"R",0
104160, 0,"R",126,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126
104160,10,"R",126,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126
104160,40,"R",126,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126
104160,42,"R",126,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126
104179, 0,"R",2246,"R",787,"R",606,"R",532,"R",71,"R",249,"R",1
104179,10,"R",2245,"R",787,"R",606,"R",532,"R",71,"R",249,"R",0
104179,20,"R",1126,"R",698,"R",428,"R",0,"R",0,"R",0,"R",0
104179,30,"R",338,"R",4,"R",26,"R",308,"R",0,"R",0,"R",0
104179,40,"R",781,"R",85,"R",152,"R",224,"R",71,"R",249,"R",0
104179,41,"R",179,"R",13,"R",46,"R",57,"R",0,"R",63,"R",0
104179,42,"R",602,"R",72,"R",106,"R",167,"R",71,"R",186,"R",0
104179,44,"R",179,"R",13,"R",46,"R",57,"R",0,"R",63,"R",0
104179,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
104346, 0,"R",90,"R",90,"R",0,"R",0,"R",0,"R",0,"R",0
104346,10,"R",90,"R",90,"R",0,"R",0,"R",0,"R",0,"R",0
104346,40,"R",90,"R",90,"R",0,"R",0,"R",0,"R",0,"R",0
104346,42,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0
104346,43,"R",85,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0
104425, 0,"R",103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103
104425,10,"R",103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103
104425,40,"R",103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103
104425,42,"R",103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103
104577, 0,"R",91,"R",30,"R",61,"R",0,"R",0,"R",0,"R",0
104577,10,"R",91,"R",30,"R",61,"R",0,"R",0,"R",0,"R",0
104577,40,"R",91,"R",30,"R",61,"R",0,"R",0,"R",0,"R",0
104577,42,"R",91,"R",30,"R",61,"R",0,"R",0,"R",0,"R",0
104586, 0,"R",161,"R",25,"R",43,"R",77,"R",16,"R",0,"R",0
104586,10,"R",161,"R",25,"R",43,"R",77,"R",16,"R",0,"R",0
104586,20,"R",45,"R",24,"R",21,"R",0,"R",0,"R",0,"R",0
104586,30,"R",59,"R",1,"R",14,"R",44,"R",0,"R",0,"R",0
104586,40,"R",57,"R",0,"R",8,"R",33,"R",16,"R",0,"R",0
104586,42,"R",57,"R",0,"R",8,"R",33,"R",16,"R",0,"R",0
104708, 0,"R",230,"R",0,"R",0,"R",0,"R",0,"R",0,"R",230
104708,10,"R",230,"R",0,"R",0,"R",0,"R",0,"R",0,"R",230
104708,20,"R",168,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168
104708,30,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41
104708,40,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
104708,42,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
104717, 0,"R",582,"R",34,"R",65,"R",90,"R",380,"R",11,"R",2
104717,10,"R",582,"R",34,"R",65,"R",90,"R",380,"R",11,"R",2
104717,20,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
104717,40,"R",580,"R",32,"R",65,"R",90,"R",380,"R",11,"R",2
104717,41,"R",195,"R",20,"R",29,"R",39,"R",95,"R",10,"R",2
104717,42,"R",385,"R",12,"R",36,"R",51,"R",285,"R",1,"R",0
104717,45,"R",195,"R",20,"R",29,"R",39,"R",95,"R",10,"R",2
105145, 0,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99
105145,10,"R",91,"R",0,"R",0,"R",0,"R",0,"R",0,"R",91
105145,20,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
105145,30,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42
105145,40,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105145,42,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105145,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
105154, 0,"R",262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",262
105154,10,"R",262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",262
105154,20,"R",175,"R",0,"R",0,"R",0,"R",0,"R",0,"R",175
105154,30,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61
105154,40,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
105154,42,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
105206, 0,"R",77,"R",0,"R",0,"R",0,"R",76,"R",0,"R",1
105206,10,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
105206,40,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
105206,42,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
105206,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105215, 0,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
105215,50,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
105297, 0,"R",57,"R",10,"R",14,"R",16,"R",17,"R",0,"R",0
105297,10,"R",57,"R",10,"R",14,"R",16,"R",17,"R",0,"R",0
105297,40,"R",57,"R",10,"R",14,"R",16,"R",17,"R",0,"R",0
105297,41,"R",53,"R",10,"R",13,"R",16,"R",14,"R",0,"R",0
105297,42,"R",4,"R",0,"R",1,"R",0,"R",3,"R",0,"R",0
105297,44,"R",53,"R",10,"R",13,"R",16,"R",14,"R",0,"R",0
105330, 0,"R",1115,"R",311,"R",317,"R",427,"R",15,"R",45,"R",0
105330,10,"R",1115,"R",311,"R",317,"R",427,"R",15,"R",45,"R",0
105330,20,"R",368,"R",237,"R",131,"R",0,"R",0,"R",0,"R",0
105330,30,"R",140,"R",3,"R",7,"R",130,"R",0,"R",0,"R",0
105330,40,"R",607,"R",71,"R",179,"R",297,"R",15,"R",45,"R",0
105330,41,"R",136,"R",56,"R",80,"R",0,"R",0,"R",0,"R",0
105330,42,"R",471,"R",15,"R",99,"R",297,"R",15,"R",45,"R",0
105330,44,"R",136,"R",56,"R",80,"R",0,"R",0,"R",0,"R",0
105349, 0,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
105349,10,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
105349,40,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
105349,42,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
105428, 0,"R",152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",152
105428,10,"R",147,"R",0,"R",0,"R",0,"R",0,"R",0,"R",147
105428,20,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"R",83
105428,30,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
105428,40,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
105428,42,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
105428,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105525, 0,"R",246,"R",0,"R",0,"R",0,"R",0,"R",0,"R",246
105525,10,"R",246,"R",0,"R",0,"R",0,"R",0,"R",0,"R",246
105525,40,"R",246,"R",0,"R",0,"R",0,"R",0,"R",0,"R",246
105525,42,"R",246,"R",0,"R",0,"R",0,"R",0,"R",0,"R",246
105534, 0,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
105534,10,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
105534,40,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
105534,41,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
105534,45,"R",66,"R",0,"R",0,"R",0,"R",66,"R",0,"R",0
105543, 0,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
105543,10,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
105543,40,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
105543,41,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
105543,45,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
105589, 0,"R",47,"R",0,"R",28,"R",19,"R",0,"R",0,"R",0
105589,10,"R",47,"R",0,"R",28,"R",19,"R",0,"R",0,"R",0
105589,40,"R",47,"R",0,"R",28,"R",19,"R",0,"R",0,"R",0
105589,41,"R",25,"R",0,"R",16,"R",9,"R",0,"R",0,"R",0
105589,42,"R",22,"R",0,"R",12,"R",10,"R",0,"R",0,"R",0
105589,44,"R",25,"R",0,"R",16,"R",9,"R",0,"R",0,"R",0
105659, 0,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
105659,10,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
105659,40,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
105659,41,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
105659,45,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
105668, 0,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54
105668,10,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
105668,20,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
105668,30,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
105668,50,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
105747, 0,"R",111,"R",0,"R",0,"R",0,"R",0,"R",0,"R",111
105747,10,"R",111,"R",0,"R",0,"R",0,"R",0,"R",0,"R",111
105747,20,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76
105747,30,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
105747,40,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
105747,42,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
105747,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
105792, 0,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
105792,10,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
105792,20,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
105792,30,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
105792,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105792,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105792,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105899, 0,"R",34,"R",7,"R",14,"R",11,"R",1,"R",1,"R",0
105899,10,"R",34,"R",7,"R",14,"R",11,"R",1,"R",1,"R",0
105899,40,"R",34,"R",7,"R",14,"R",11,"R",1,"R",1,"R",0
105899,42,"R",34,"R",7,"R",14,"R",11,"R",1,"R",1,"R",0
106041, 0,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
106041,50,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
106148, 0,"R",104,"R",0,"R",0,"R",0,"R",104,"R",0,"R",0
106148,10,"R",104,"R",0,"R",0,"R",0,"R",104,"R",0,"R",0
106148,40,"R",104,"R",0,"R",0,"R",0,"R",104,"R",0,"R",0
106148,42,"R",95,"R",0,"R",0,"R",0,"R",95,"R",0,"R",0
106148,43,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
106245, 0,"R",351,"R",98,"R",85,"R",108,"R",60,"R",0,"R",0
106245,10,"R",351,"R",98,"R",85,"R",108,"R",60,"R",0,"R",0
106245,20,"R",183,"R",90,"R",61,"R",32,"R",0,"R",0,"R",0
106245,30,"R",93,"R",7,"R",22,"R",64,"R",0,"R",0,"R",0
106245,40,"R",75,"R",1,"R",2,"R",12,"R",60,"R",0,"R",0
106245,41,"R",75,"R",1,"R",2,"R",12,"R",60,"R",0,"R",0
106245,45,"R",75,"R",1,"R",2,"R",12,"R",60,"R",0,"R",0
106263, 0,"R",265,"R",44,"R",31,"R",58,"R",15,"R",0,"R",117
106263,10,"R",265,"R",44,"R",31,"R",58,"R",15,"R",0,"R",117
106263,20,"R",54,"R",39,"R",15,"R",0,"R",0,"R",0,"R",0
106263,30,"R",28,"R",0,"R",3,"R",25,"R",0,"R",0,"R",0
106263,40,"R",183,"R",5,"R",13,"R",33,"R",15,"R",0,"R",117
106263,42,"R",183,"R",5,"R",13,"R",33,"R",15,"R",0,"R",117
106306, 0,"R",15,"R",1,"R",1,"R",13,"R",0,"R",0,"R",0
106306,10,"R",15,"R",1,"R",1,"R",13,"R",0,"R",0,"R",0
106306,40,"R",15,"R",1,"R",1,"R",13,"R",0,"R",0,"R",0
106306,42,"R",14,"R",1,"R",1,"R",12,"R",0,"R",0,"R",0
106306,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
106342, 0,"R",50,"R",9,"R",19,"R",20,"R",2,"R",0,"R",0
106342,10,"R",50,"R",9,"R",19,"R",20,"R",2,"R",0,"R",0
106342,20,"R",27,"R",9,"R",17,"R",1,"R",0,"R",0,"R",0
106342,30,"R",21,"R",0,"R",2,"R",19,"R",0,"R",0,"R",0
106342,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
106342,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
106397, 0,"R",1358,"R",335,"R",340,"R",393,"R",283,"R",7,"R",0
106397,10,"R",1358,"R",335,"R",340,"R",393,"R",283,"R",7,"R",0
106397,20,"R",588,"R",312,"R",276,"R",0,"R",0,"R",0,"R",0
106397,30,"R",246,"R",0,"R",5,"R",241,"R",0,"R",0,"R",0
106397,40,"R",524,"R",23,"R",59,"R",152,"R",283,"R",7,"R",0
106397,41,"R",317,"R",18,"R",45,"R",115,"R",135,"R",4,"R",0
106397,42,"R",205,"R",5,"R",14,"R",37,"R",147,"R",2,"R",0
106397,43,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
106397,44,"R",92,"R",1,"R",21,"R",33,"R",36,"R",1,"R",0
106397,45,"R",225,"R",17,"R",24,"R",82,"R",99,"R",3,"R",0
106412, 0,"R",143,"R",17,"R",28,"R",45,"R",53,"R",0,"R",0
106412,10,"R",143,"R",17,"R",28,"R",45,"R",53,"R",0,"R",0
106412,20,"R",50,"R",17,"R",26,"R",7,"R",0,"R",0,"R",0
106412,30,"R",36,"R",0,"R",2,"R",34,"R",0,"R",0,"R",0
106412,40,"R",57,"R",0,"R",0,"R",4,"R",53,"R",0,"R",0
106412,42,"R",57,"R",0,"R",0,"R",4,"R",53,"R",0,"R",0
106449, 0,"R",95,"R",5,"R",5,"R",35,"R",50,"R",0,"R",0
106449,10,"R",95,"R",5,"R",5,"R",35,"R",50,"R",0,"R",0
106449,20,"R",10,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0
106449,30,"R",4,"R",0,"R",1,"R",3,"R",0,"R",0,"R",0
106449,40,"R",81,"R",0,"R",4,"R",27,"R",50,"R",0,"R",0
106449,42,"R",81,"R",0,"R",4,"R",27,"R",50,"R",0,"R",0
106458, 0,"R",517,"R",100,"R",106,"R",192,"R",116,"R",0,"R",3
106458,10,"R",514,"R",100,"R",106,"R",192,"R",116,"R",0,"R",0
106458,20,"R",196,"R",94,"R",97,"R",5,"R",0,"R",0,"R",0
106458,30,"R",112,"R",3,"R",7,"R",100,"R",2,"R",0,"R",0
106458,40,"R",206,"R",3,"R",2,"R",87,"R",114,"R",0,"R",0
106458,42,"R",206,"R",3,"R",2,"R",87,"R",114,"R",0,"R",0
106458,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
106467, 0,"R",305,"R",73,"R",71,"R",58,"R",38,"R",0,"R",65
106467,10,"R",300,"R",73,"R",71,"R",58,"R",38,"R",0,"R",60
106467,20,"R",141,"R",73,"R",67,"R",1,"R",0,"R",0,"R",0
106467,30,"R",53,"R",0,"R",3,"R",50,"R",0,"R",0,"R",0
106467,40,"R",106,"R",0,"R",1,"R",7,"R",38,"R",0,"R",60
106467,42,"R",106,"R",0,"R",1,"R",7,"R",38,"R",0,"R",60
106467,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
106485, 0,"R",151,"R",20,"R",37,"R",30,"R",64,"R",0,"R",0
106485,10,"R",151,"R",20,"R",37,"R",30,"R",64,"R",0,"R",0
106485,20,"R",57,"R",20,"R",35,"R",1,"R",1,"R",0,"R",0
106485,30,"R",31,"R",0,"R",2,"R",29,"R",0,"R",0,"R",0
106485,40,"R",63,"R",0,"R",0,"R",0,"R",63,"R",0,"R",0
106485,42,"R",63,"R",0,"R",0,"R",0,"R",63,"R",0,"R",0
106546, 0,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106546,10,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106546,40,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106546,41,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106546,45,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106625, 0,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106625,10,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106625,40,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106625,42,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55
106704, 0,"R",518,"R",101,"R",139,"R",99,"R",72,"R",77,"R",30
106704,10,"R",518,"R",101,"R",139,"R",99,"R",72,"R",77,"R",30
106704,20,"R",240,"R",100,"R",136,"R",4,"R",0,"R",0,"R",0
106704,30,"R",100,"R",0,"R",3,"R",95,"R",2,"R",0,"R",0
106704,40,"R",178,"R",1,"R",0,"R",0,"R",70,"R",77,"R",30
106704,41,"R",148,"R",1,"R",0,"R",0,"R",70,"R",77,"R",0
106704,42,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
106704,45,"R",148,"R",1,"R",0,"R",0,"R",70,"R",77,"R",0
106713, 0,"R",25,"R",7,"R",7,"R",11,"R",0,"R",0,"R",0
106713,10,"R",25,"R",7,"R",7,"R",11,"R",0,"R",0,"R",0
106713,40,"R",25,"R",7,"R",7,"R",11,"R",0,"R",0,"R",0
106713,41,"R",25,"R",7,"R",7,"R",11,"R",0,"R",0,"R",0
106713,45,"R",25,"R",7,"R",7,"R",11,"R",0,"R",0,"R",0
106795, 0,"R",51,"R",0,"R",0,"R",0,"R",51,"R",0,"R",0
106795,10,"R",51,"R",0,"R",0,"R",0,"R",51,"R",0,"R",0
106795,40,"R",51,"R",0,"R",0,"R",0,"R",51,"R",0,"R",0
106795,42,"R",51,"R",0,"R",0,"R",0,"R",51,"R",0,"R",0
106810, 0,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
106810,10,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
106810,40,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
106810,43,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
106883, 0,"R",48,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48
106883,10,"R",48,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48
106883,40,"R",48,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48
106883,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
106883,43,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40
106980, 0,"R",86,"R",7,"R",10,"R",69,"R",0,"R",0,"R",0
106980,10,"R",86,"R",7,"R",10,"R",69,"R",0,"R",0,"R",0
106980,40,"R",86,"R",7,"R",10,"R",69,"R",0,"R",0,"R",0
106980,42,"R",3,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0
106980,43,"R",83,"R",6,"R",10,"R",67,"R",0,"R",0,"R",0
106999, 0,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
106999,10,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36
106999,40,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36
106999,42,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36
106999,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
107044, 0,"R",267,"R",92,"R",69,"R",80,"R",23,"R",3,"R",0
107044,10,"R",267,"R",92,"R",69,"R",80,"R",23,"R",3,"R",0
107044,40,"R",267,"R",92,"R",69,"R",80,"R",23,"R",3,"R",0
107044,41,"R",239,"R",90,"R",69,"R",64,"R",15,"R",1,"R",0
107044,42,"R",28,"R",2,"R",0,"R",16,"R",8,"R",2,"R",0
107044,44,"R",141,"R",21,"R",49,"R",55,"R",15,"R",1,"R",0
107044,45,"R",98,"R",69,"R",20,"R",9,"R",0,"R",0,"R",0
107071, 0,"R",77,"R",17,"R",17,"R",26,"R",16,"R",0,"R",1
107071,10,"R",77,"R",17,"R",17,"R",26,"R",16,"R",0,"R",1
107071,20,"R",31,"R",14,"R",17,"R",0,"R",0,"R",0,"R",0
107071,30,"R",9,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0
107071,40,"R",37,"R",3,"R",0,"R",17,"R",16,"R",0,"R",1
107071,42,"R",37,"R",3,"R",0,"R",17,"R",16,"R",0,"R",1
107080, 0,"R",95,"R",51,"R",16,"R",24,"R",4,"R",0,"R",0
107080,10,"R",95,"R",51,"R",16,"R",24,"R",4,"R",0,"R",0
107080,20,"R",67,"R",51,"R",16,"R",0,"R",0,"R",0,"R",0
107080,30,"R",12,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
107080,40,"R",16,"R",0,"R",0,"R",12,"R",4,"R",0,"R",0
107080,41,"R",16,"R",0,"R",0,"R",12,"R",4,"R",0,"R",0
107080,44,"R",12,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
107080,45,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
107141, 0,"R",72,"R",26,"R",23,"R",20,"R",3,"R",0,"R",0
107141,10,"R",72,"R",26,"R",23,"R",20,"R",3,"R",0,"R",0
107141,40,"R",72,"R",26,"R",23,"R",20,"R",3,"R",0,"R",0
107141,41,"R",70,"R",26,"R",23,"R",19,"R",2,"R",0,"R",0
107141,42,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
107141,44,"R",70,"R",26,"R",23,"R",19,"R",2,"R",0,"R",0
107318, 0,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
107318,10,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
107318,40,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
107318,42,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
107318,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
107327, 0,"R",42,"R",4,"R",3,"R",8,"R",0,"R",0,"R",27
107327,10,"R",42,"R",4,"R",3,"R",8,"R",0,"R",0,"R",27
107327,40,"R",42,"R",4,"R",3,"R",8,"R",0,"R",0,"R",27
107327,42,"R",42,"R",4,"R",3,"R",8,"R",0,"R",0,"R",27
107460, 0,"R",68,"R",5,"R",9,"R",10,"R",41,"R",0,"R",3
107460,10,"R",65,"R",5,"R",9,"R",10,"R",41,"R",0,"R",0
107460,40,"R",65,"R",5,"R",9,"R",10,"R",41,"R",0,"R",0
107460,42,"R",65,"R",5,"R",9,"R",10,"R",41,"R",0,"R",0
107460,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
107512, 0,"R",110,"R",41,"R",24,"R",32,"R",8,"R",5,"R",0
107512,10,"R",110,"R",41,"R",24,"R",32,"R",8,"R",5,"R",0
107512,20,"R",56,"R",38,"R",17,"R",1,"R",0,"R",0,"R",0
107512,30,"R",26,"R",3,"R",6,"R",16,"R",1,"R",0,"R",0
107512,40,"R",28,"R",0,"R",1,"R",15,"R",7,"R",5,"R",0
107512,42,"R",28,"R",0,"R",1,"R",15,"R",7,"R",5,"R",0
107521, 0,"R",56,"R",0,"R",6,"R",3,"R",39,"R",3,"R",5
107521,10,"R",56,"R",0,"R",6,"R",3,"R",39,"R",3,"R",5
107521,40,"R",56,"R",0,"R",6,"R",3,"R",39,"R",3,"R",5
107521,42,"R",21,"R",0,"R",1,"R",0,"R",14,"R",1,"R",5
107521,43,"R",35,"R",0,"R",5,"R",3,"R",25,"R",2,"R",0
